Var = 1 means Lf  Var = 2 means subs  Var = 3 means pars
Lf in microns, subs and pars in mg/l
Var Index  0 = Lf
Var Index  1 = Meth
Var Index  2 = Dead
Var Index  3 = Live

Unit,  Time,  Var,  Var Index,  Grid  1,  Grid  2,  Grid  3,  Grid  4,  Grid  5,  Grid  6,  Grid  7,  Grid  8,  Grid  9,  Grid  10,  Grid  11,  Grid  12,  Bulk
0,    2.400,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   1.00000e+02
0,    2.400,  3,  2,   1.70600e-02,   1.70600e-02,   1.70600e-02,   1.70600e-02,   1.70600e-02,   1.70600e-02,   1.70600e-02,   1.70600e-02,   1.70600e-02,   1.70600e-02,   1.70600e-02,   1.70600e-02,   0.00000e+00
0,    2.400,  3,  3,   6.29400e-02,   6.29400e-02,   6.29400e-02,   6.29400e-02,   6.29400e-02,   6.29400e-02,   6.29400e-02,   6.29400e-02,   6.29400e-02,   6.29400e-02,   6.29400e-02,   6.29400e-02,   0.00000e+00
0,    2.500,  1,  0,   6.68000e+00
0,    2.500,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   1.00000e+02
0,    2.500,  3,  2,   1.76900e-02,   1.76900e-02,   1.76900e-02,   1.76900e-02,   1.76900e-02,   1.76900e-02,   1.76900e-02,   1.76900e-02,   1.76900e-02,   1.76900e-02,   1.76900e-02,   1.76900e-02,   0.00000e+00
0,    2.500,  3,  3,   6.23100e-02,   6.23100e-02,   6.23100e-02,   6.23100e-02,   6.23100e-02,   6.23100e-02,   6.23100e-02,   6.23100e-02,   6.23100e-02,   6.23100e-02,   6.23100e-02,   6.23100e-02,   0.00000e+00
0,    2.600,  1,  0,   6.59000e+00
0,    2.600,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   1.00000e+02
0,    2.600,  3,  2,   1.83000e-02,   1.83000e-02,   1.83000e-02,   1.83000e-02,   1.83000e-02,   1.83000e-02,   1.83000e-02,   1.83000e-02,   1.83000e-02,   1.83000e-02,   1.83000e-02,   1.83000e-02,   0.00000e+00
0,    2.600,  3,  3,   6.17000e-02,   6.17000e-02,   6.17000e-02,   6.17000e-02,   6.17000e-02,   6.17000e-02,   6.17000e-02,   6.17000e-02,   6.17000e-02,   6.17000e-02,   6.17000e-02,   6.17000e-02,   0.00000e+00
0,    2.700,  1,  0,   6.50000e+00
0,    2.700,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   1.00000e+02
0,    2.700,  3,  2,   1.89200e-02,   1.89200e-02,   1.89200e-02,   1.89200e-02,   1.89200e-02,   1.89200e-02,   1.89200e-02,   1.89200e-02,   1.89200e-02,   1.89200e-02,   1.89200e-02,   1.89200e-02,   0.00000e+00
0,    2.700,  3,  3,   6.10800e-02,   6.10800e-02,   6.10800e-02,   6.10800e-02,   6.10800e-02,   6.10800e-02,   6.10800e-02,   6.10800e-02,   6.10800e-02,   6.10800e-02,   6.10800e-02,   6.10800e-02,   0.00000e+00
0,    2.800,  1,  0,   6.42000e+00
